Airline ID,Flight Number,Departure Date,Arrival Date,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,Airline Name,flag_status
7,4459,2023-10-22 15:57:40,2023-05-06 04:41:04,05:09:24,17:26:24,Btng,Kfmkn,Qrg,First,694.01,No Extras,0,Cancelled,Ow,A,Oes,1.56,0,Jne,Tuq,Ksui,Eqyc,No,No Meal,Not Available,False,False,False,1,Yes,Spirit Airlines,6
4,1989,2023-06-10 05:17:59,2023-10-22 18:06:38,01:28:36,14:47:03,Bcys,Nseom,Jtw,Business,282.65,Extra Baggage,464,Pending,Lp,A,Wbp,2.43,0,Ebh,Mna,Zizs,Onub,Yes,Vegan,Available,False,False,True,2,No,Southwest Airlines,4
1,1937,2023-06-17 05:14:48,2023-08-28 06:39:16,12:14:16,02:08:59,Bnsj,Xpsqp,Hge,First,713.53,No Extras,300,Pending,Nb,D,Ths,6.7,0,Idz,Tya,Mjjf,Qduv,No,Vegetarian,Available,False,True,True,2,No,American Airline,4
15,7654,2023-11-22 01:06:52,2023-10-14 07:44:58,21:44:55,18:31:24,Blrs,Nqgfe,Avg,First,93.78,Extra Baggage,3432,Pending,Kx,C,Mck,9.15,2,Ajh,Oqa,Kvcs,Zeta,Yes,Vegan,Available,False,True,True,0,Yes,Air France,6
8,7989,2023-11-16 14:15:44,2023-10-03 11:49:59,16:57:08,06:50:16,Bxrm,Xxapw,Dsf,Economy,216.49,No Extras,0,Pending,Fs,C,Gbn,4.16,1,Hkh,Okd,Ulth,Ktso,No,Non-Vegetarian,Available,True,False,True,0,No,Frontier Airlines,2
12,9631,2023-11-16 02:51:20,2023-10-31 17:33:28,07:49:50,23:47:56,Bqux,Nbdab,Zsz,First,733.53,No Extras,0,Pending,Ps,C,Pxk,9.78,2,Uvf,Noo,Wgel,Keum,Yes,No Meal,Not Available,False,False,True,0,No,Air Canada,6
18,8342,2023-05-02 10:30:36,2023-03-29 13:42:04,17:02:37,18:08:03,Bfpr,Ziawt,Hev,Economy,611.36,Meal,0,Confirmed,Zk,A,Ugz,3.43,1,Hek,Wfu,Cvuw,Hfkk,No,Vegetarian,Not Available,True,True,False,0,No,Emirates,3
15,7023,2023-12-17 09:59:36,2023-05-30 23:13:47,11:43:59,04:19:05,Bimd,Wpnwm,Sqq,Business,578.26,Meal,1468,Pending,Vs,B,Lnt,11.23,2,Rso,Hyy,Isaw,Bzfh,No,Vegan,Available,True,False,True,1,Yes,Air France,6
17,3358,2023-05-23 09:47:49,2023-10-17 00:49:44,10:12:56,11:09:36,Bmcd,Zsorc,Ueq,Economy,139.04,Meal,4561,Cancelled,Vu,D,Bzp,7.09,2,Ddl,Jlw,Fkml,Adzb,No,Vegetarian,Available,True,False,True,0,Yes,Qantas,4
14,4345,2023-12-07 22:51:06,2023-04-01 12:23:59,20:15:09,03:13:22,Bsxa,Ooemx,Fit,Economy,868.59,No Extras,3509,Confirmed,Ar,D,Xoe,3.62,1,Oyr,Drr,Goyf,Pfxy,Yes,Non-Vegetarian,Not Available,True,False,False,0,Yes,Lufthansa,2
14,7360,2023-01-16 01:33:29,2023-05-21 08:26:27,17:28:58,15:40:13,Baiw,Ytpvt,Hgv,Economy,652.71,Meal,318,Confirmed,El,D,Yuz,7.02,1,Ewj,Rwo,Hobw,Nowc,Yes,Vegan,Available,True,False,True,2,No,Lufthansa,0
18,5816,2023-04-21 11:20:04,2023-03-25 08:03:35,13:21:50,21:18:14,Bycc,Oniur,Byz,Economy,598.99,No Extras,0,Pending,Kt,A,Dro,11.24,1,Pfu,Thy,Ezrt,Ixzp,No,Vegetarian,Not Available,True,False,False,2,No,Emirates,2
18,4743,2023-03-28 07:08:22,2023-10-21 08:23:38,13:23:15,17:22:06,Brbk,Qeoxk,Flo,Economy,962.28,Meal,1772,Confirmed,Bg,C,Jrg,10.2,2,Xmq,Uif,Vtxe,Zisk,No,Vegan,Not Available,True,True,True,0,Yes,Emirates,5
16,8159,2023-02-07 06:47:06,2023-04-10 08:40:04,10:00:54,21:53:59,Bibt,Vlgyt,Zaz,Business,573.73,Extra Baggage,863,Confirmed,Xj,B,Yxs,6.9,2,Ezp,Ree,Fxsu,Wbqh,Yes,Vegan,Available,True,True,False,0,No,Klm Royal Dutch Airlines,5
1,1518,2023-05-02 16:36:39,2023-09-17 18:20:34,21:13:29,06:24:07,Bdin,Uicqx,Efx,First,817.16,Meal,0,Pending,Sh,C,Wpd,2.82,1,Urw,Atv,Xpnk,Mmrl,Yes,Vegetarian,Available,False,False,True,0,Yes,American Airline,0
11,1268,2023-05-26 16:11:52,2023-10-29 15:10:12,05:16:52,10:09:24,Bspz,Iknzj,Ozd,First,253.96,No Extras,0,Pending,Sx,B,Wip,11.37,0,Nmh,Jxd,Yraq,Dayf,No,Non-Vegetarian,Available,False,False,True,1,No,Skywest Airlines,4
15,6444,2023-03-03 17:20:56,2023-07-31 00:23:45,22:54:18,19:09:43,Bnor,Dpplf,Lys,Economy,363.03,Meal,0,Pending,Gx,B,Sue,10.64,1,Dvg,Xpv,Qodj,Kssj,No,No Meal,Available,False,True,True,2,Yes,Air France,0
12,6475,2023-03-17 15:12:41,2023-03-01 16:51:22,22:05:30,02:17:56,Bosi,Gwhfg,Xrf,Economy,677.29,Extra Baggage,0,Pending,Ar,C,Pfu,1.14,0,Fyt,Zot,Pxdv,Incn,No,No Meal,Available,False,True,False,0,No,Air Canada,6
8,5185,2023-02-04 20:56:42,2023-09-20 23:49:46,05:02:44,21:25:46,Buup,Ipvmo,Pqk,First,648.48,Meal,0,Confirmed,Pe,C,Zyw,1.8,0,Goh,Gaf,Sefn,Ngxz,Yes,Non-Vegetarian,Not Available,False,True,True,0,No,Frontier Airlines,4
6,6161,2023-04-20 12:16:34,2023-12-14 13:18:34,01:50:05,03:32:17,Bwqj,Rdehd,Dzp,Business,132.08,Meal,4459,Pending,Gk,D,Zjw,6.14,0,Tde,Noq,Mgqc,Nygr,No,No Meal,Available,True,True,True,1,No,Alaska Airlines,5
3,4865,2023-12-13 11:29:32,2023-10-31 03:45:41,21:27:34,01:14:17,Bein,Qqbxp,Iwj,Economy,101.79,Meal,0,Cancelled,Vn,C,Zhe,7.26,1,Ecw,Pkz,Fplr,Aqut,Yes,Vegetarian,Available,False,True,False,0,Yes,United Airlines,2
13,9011,2023-04-03 21:09:27,2023-01-20 11:28:00,13:21:49,15:08:42,Bvxj,Svgka,Zmd,Economy,252.91,Extra Baggage,0,Confirmed,Yq,B,Esb,7.17,2,Xep,Avc,Fbmv,Oepj,Yes,Vegetarian,Not Available,True,True,True,2,No,British Airways,7
13,3335,2023-11-27 22:37:04,2023-04-11 11:38:29,09:45:16,03:05:51,Bxax,Urgmc,Ngc,Business,557.16,No Extras,0,Cancelled,Io,A,Adf,7.77,2,Djt,Wbg,Ntxn,Hhhz,Yes,Vegetarian,Not Available,True,True,True,2,Yes,British Airways,7
2,4674,2023-05-21 22:18:46,2023-09-13 20:39:56,04:29:05,21:05:58,Bvtc,Iqboi,Tqn,Economy,784.55,Extra Baggage,1656,Confirmed,Sc,A,Enl,8.53,2,Eyc,Qsl,Adwy,Ytlu,Yes,No Meal,Not Available,False,True,True,1,No,Delta Air Lines,4
5,5576,2023-04-05 09:25:31,2023-02-06 08:17:24,06:03:11,03:01:55,Bpem,Gskxu,Oad,First,419.46,Meal,2549,Cancelled,La,B,Isp,11.31,1,Cgz,Ukz,Jqzb,Hezy,No,Vegetarian,Not Available,False,True,False,2,No,Jetblue Airways,2
17,1500,2023-09-06 07:36:15,2023-02-05 20:39:56,04:28:40,18:56:15,Bewy,Rzqvd,Yar,Economy,289.21,No Extras,0,Confirmed,Nn,B,Xdc,5.38,2,Rom,Fgz,Nhtz,Rrwc,No,Vegetarian,Not Available,False,False,False,2,No,Qantas,6
6,9083,2023-09-10 08:26:54,2023-07-30 18:44:24,06:32:33,07:06:46,Bkqy,Bqwta,Umg,Economy,611.47,No Extras,0,Confirmed,Fb,A,Zzn,1.32,0,Cnf,Lpo,Esej,Vlzi,No,No Meal,Not Available,False,False,False,1,No,Alaska Airlines,6
2,9294,2023-04-26 00:44:36,2023-04-20 05:29:32,04:32:42,03:48:18,Bcvf,Mjqwu,Rwu,Economy,143.97,Meal,0,Cancelled,Xj,A,Vrl,7.22,0,Hwr,Yhd,Kzdv,Zugk,No,Non-Vegetarian,Available,False,True,False,2,Yes,Delta Air Lines,6
4,6543,2023-12-22 00:07:56,2023-12-30 16:22:21,11:04:25,13:54:42,Bptb,Qkicj,Fsj,Business,213.01,Meal,0,Pending,Oy,A,Kel,7.28,1,Tpg,Ycw,Rwqh,Oxfw,No,Vegan,Not Available,True,False,False,2,No,Southwest Airlines,0
11,3746,2023-12-23 04:51:56,2023-06-04 20:19:18,23:44:42,03:48:01,Best,Qppom,Pmv,First,480.19,No Extras,0,Pending,Ls,A,Gys,3.56,0,Aud,Fcb,Fppl,Nzzn,Yes,Non-Vegetarian,Not Available,False,False,False,1,No,Skywest Airlines,6
8,4276,2023-03-21 18:06:41,2023-07-29 00:46:29,10:30:49,17:30:11,Bvkw,Bzfcz,Bjz,Business,968.35,Meal,0,Cancelled,Bo,C,Hsh,6.73,2,Yca,Pbw,Zjht,Sisb,Yes,Vegetarian,Available,True,False,True,1,No,Frontier Airlines,4
12,4085,2023-12-14 02:07:45,2023-05-28 05:32:10,19:33:57,03:37:30,Brcl,Xaqxa,Eev,Economy,360.06,Meal,0,Confirmed,Tw,D,Czw,10.86,2,Wuz,Tmr,Tidu,Yjlm,No,No Meal,Available,True,True,True,0,No,Air Canada,7
8,6735,2023-08-07 04:29:11,2023-01-11 18:50:35,00:41:25,13:06:22,Bwmu,Kdkmv,Srs,Business,858.51,Extra Baggage,4560,Confirmed,My,D,Sfk,7.91,0,Mcx,Xfr,Pgmq,Poqq,No,No Meal,Available,True,True,False,2,No,Frontier Airlines,7
11,8796,2023-08-24 10:25:40,2023-05-30 13:24:06,16:36:29,19:50:38,Btti,Qtumq,Dhw,First,977.64,Meal,4381,Cancelled,Rt,A,Pmz,9.11,2,Ffz,Etw,Wtye,Pnmp,No,No Meal,Not Available,True,True,True,1,No,Skywest Airlines,7
8,7613,2023-01-07 18:15:41,2023-06-17 18:01:13,02:54:21,05:36:33,Bizg,Bbvrf,Lag,Economy,831.38,Extra Baggage,0,Pending,Bv,D,Qti,8.21,2,Uek,Fwb,Dfon,Xole,No,Non-Vegetarian,Not Available,True,True,True,1,No,Frontier Airlines,5
8,2327,2023-02-11 07:04:27,2023-01-14 01:48:15,15:50:42,20:55:21,Baas,Ybwkq,Cdz,Business,469.77,Meal,0,Cancelled,Ba,A,Sos,4.62,2,Laf,Vhe,Bmpk,Vyfz,Yes,Vegan,Available,False,False,False,1,No,Frontier Airlines,6
17,8772,2023-12-22 09:08:26,2023-11-02 08:34:12,22:05:48,22:10:42,Bcgl,Iteto,Mkg,First,820.61,No Extras,0,Confirmed,Cs,C,Ltk,2.97,2,Awl,Tbd,Ihnn,Nfhj,Yes,Vegan,Available,False,False,False,0,Yes,Qantas,6
16,4746,2023-09-22 14:44:50,2023-03-31 08:05:52,08:22:11,04:10:17,Bpmr,Zyqjf,Byu,Economy,92.59,No Extras,1352,Pending,Xl,D,Ouh,5.23,1,Mah,Orx,Hzuy,Yhsx,No,Non-Vegetarian,Not Available,True,True,False,1,Yes,Klm Royal Dutch Airlines,3
14,6684,2023-03-25 00:18:24,2023-05-20 18:00:24,14:42:47,20:47:28,Bxqx,Mupxb,Dii,Economy,870.93,No Extras,0,Pending,Ac,D,Ifv,8.58,0,Pzj,Koz,Fcfr,Ulpk,Yes,Vegan,Available,True,True,True,0,No,Lufthansa,5
11,3562,2023-04-19 10:21:46,2023-05-06 12:07:32,02:42:23,07:17:37,Bine,Texqg,Bya,Economy,515.07,Meal,0,Pending,Ll,C,Lck,5.72,2,Eyr,Hfq,Shdj,Ieov,No,No Meal,Not Available,False,True,True,1,Yes,Skywest Airlines,4
7,5163,2023-10-09 09:43:18,2023-03-16 05:26:43,08:10:47,00:32:04,Bktf,Xqefj,Afm,Business,477.71,Meal,0,Confirmed,Lb,D,Sgi,6.01,2,Ama,Tyv,Fpsg,Zzbj,No,No Meal,Available,False,True,False,2,Yes,Spirit Airlines,6
16,4317,2023-03-04 10:02:02,2023-05-26 22:53:24,00:43:52,00:40:40,Bfxh,Enytn,Qpf,Economy,746.02,Meal,4537,Confirmed,Tf,A,Shx,8.93,1,Pxw,Puo,Jzdn,Ndqa,Yes,Vegetarian,Not Available,True,False,True,0,No,Klm Royal Dutch Airlines,0
13,3436,2023-05-17 23:36:11,2023-09-03 09:05:20,06:44:47,17:11:47,Baij,Birrv,Vki,Business,934.57,No Extras,0,Cancelled,Uv,A,Nsa,8.17,1,Vtu,Xwm,Abhu,Gkni,Yes,Non-Vegetarian,Not Available,False,True,False,0,No,British Airways,0
15,6769,2023-05-22 03:23:46,2023-01-28 08:48:49,07:31:48,10:03:30,Bqcw,Iezrl,Gba,Economy,291.67,No Extras,0,Cancelled,Xp,A,Yzb,10.23,1,Vgh,Acq,Opdj,Kfpt,No,Non-Vegetarian,Available,False,False,False,1,No,Air France,2
16,9499,2023-11-05 08:48:54,2023-03-19 14:58:11,18:04:17,18:01:44,Buvm,Fqnjz,Spb,Economy,452.44,Extra Baggage,0,Cancelled,Mj,B,Fxy,10.08,0,Uys,Ylv,Jiyf,Nbtq,No,No Meal,Not Available,False,True,True,2,No,Klm Royal Dutch Airlines,6
9,6918,2023-03-24 11:59:55,2023-08-01 12:25:27,12:14:09,08:32:17,Bhtn,Scjno,Hzk,First,668.17,Extra Baggage,0,Confirmed,Eq,B,Qgp,2.68,2,Tni,Ift,Fpfd,Bydr,Yes,No Meal,Available,True,True,True,1,No,Hawaiian Airlines,5
3,2089,2023-08-17 06:32:33,2023-06-10 05:02:12,20:09:16,23:05:27,Bths,Pfndm,Jds,First,626.14,No Extras,0,Cancelled,Do,C,Hna,5.85,1,Adj,Hxa,Khkq,Fmlk,No,No Meal,Not Available,False,True,True,2,Yes,United Airlines,2
19,5555,2023-09-09 13:12:35,2023-12-13 00:16:54,10:06:35,16:15:10,Bmfd,Hwiuk,Bqw,First,273.05,Meal,771,Cancelled,Lt,C,Kwd,4.33,2,Kqd,Sxl,Zyxl,Ayui,Yes,No Meal,Available,False,True,True,1,No,Singapore Airlines,4
5,3394,2023-03-31 05:50:09,2023-03-21 06:22:25,18:54:44,19:45:18,Bftb,Eeyrp,Bav,First,67.0,Meal,0,Pending,Hy,C,Rhk,11.69,0,Unh,Nbf,Ibzw,Wxku,No,No Meal,Not Available,True,True,True,0,Yes,Jetblue Airways,7
10,7468,2023-12-18 12:56:51,2023-10-18 01:00:23,05:08:44,18:03:38,Bjkk,Wzsxi,Tmc,Business,204.85,No Extras,3973,Pending,Wm,D,Whf,5.25,2,Omm,Dkj,Qhup,Vouo,Yes,Vegetarian,Not Available,True,True,False,2,Yes,Allegiant Air,7
17,5004,2023-05-27 04:53:40,2023-11-21 23:01:24,10:37:50,02:19:14,Bckh,Kknji,Rfn,First,87.65,No Extras,0,Cancelled,Ev,A,Lgd,7.37,0,Dqs,Lax,Aipu,Rzpp,No,No Meal,Not Available,False,True,False,2,Yes,Qantas,4
15,1666,2023-07-08 11:45:02,2023-01-20 11:32:19,15:19:20,19:29:43,Bqzv,Ezkim,Dzl,First,107.42,Meal,0,Pending,Xr,B,Gbk,6.99,1,Chk,Ujd,Sabb,Crub,Yes,Vegan,Not Available,True,False,False,0,No,Air France,2
8,6718,2023-12-15 18:02:53,2023-09-20 00:21:12,10:53:10,22:14:10,Byap,Shwdl,Ftz,First,283.43,No Extras,0,Pending,Gj,C,Tds,8.86,0,Hyy,Pmi,Tzuk,Llfy,Yes,Vegan,Not Available,False,False,False,0,Yes,Frontier Airlines,6
15,6152,2023-08-14 17:45:43,2023-07-03 13:52:21,01:37:26,13:36:59,Btgv,Ygxhs,Iff,First,737.72,Meal,0,Pending,Hb,B,Btr,2.61,1,Zdb,Ucu,Tvni,Czgq,No,No Meal,Not Available,False,False,True,0,Yes,Air France,2
14,3234,2023-08-24 06:06:57,2023-06-22 19:31:10,23:44:00,11:40:43,Bvyh,Whsyz,Yld,First,293.94,Meal,0,Pending,Bl,D,Sln,11.56,1,Zpd,Iem,Gphe,Hjfw,Yes,Non-Vegetarian,Available,False,False,True,0,Yes,Lufthansa,2
7,7335,2023-10-11 22:59:37,2023-05-08 13:13:49,20:11:01,03:45:39,Bmer,Djowh,Hld,First,263.9,No Extras,421,Confirmed,Ch,D,Ila,1.85,0,Euy,Cps,Kxqh,Okmr,Yes,No Meal,Not Available,False,False,True,0,Yes,Spirit Airlines,6
12,2236,2023-03-09 21:53:22,2023-08-22 15:31:15,02:26:52,12:06:15,Blpc,Opxug,Gic,Economy,654.85,Meal,0,Pending,Kk,A,Vmw,8.06,1,Bnt,Ill,Idyx,Gylz,No,No Meal,Available,False,False,True,1,Yes,Air Canada,0
17,2623,2023-06-26 05:59:05,2023-12-12 11:09:59,19:42:23,03:03:05,Blzs,Hmmbz,Uat,Economy,585.04,Meal,0,Confirmed,Jy,C,Goy,11.95,1,Lvx,Xgy,Khxn,Zulf,No,Vegan,Not Available,True,False,False,2,Yes,Qantas,0
17,2374,2023-02-10 11:08:11,2023-04-21 05:56:15,01:19:27,04:00:19,Btrh,Tofyr,Spc,First,532.87,No Extras,0,Confirmed,Ss,A,Tgx,11.41,0,Szu,Jyl,Nzoa,Iqps,Yes,Vegan,Available,False,False,True,0,Yes,Qantas,4
10,8275,2023-04-24 10:36:12,2023-10-28 14:18:42,20:31:38,21:20:40,Bxmh,Gbzba,Ffr,Economy,663.65,No Extras,0,Confirmed,Xr,C,Xcv,3.67,0,Pkj,Luq,Rwrf,Whmk,No,Non-Vegetarian,Available,False,False,False,2,Yes,Allegiant Air,4
19,7359,2023-10-30 02:36:52,2023-03-06 09:34:37,06:07:08,13:14:00,Bjno,Yvnbj,Vbn,Business,389.19,Meal,3571,Pending,Lg,A,Ltn,5.79,2,Cvp,Txp,Kmju,Njzj,No,Vegetarian,Available,False,False,False,2,No,Singapore Airlines,6
14,1176,2023-10-28 06:28:43,2023-12-18 17:59:56,05:13:23,12:37:17,Buoz,Ddwgt,Zbi,Economy,64.11,Meal,0,Cancelled,Gu,B,Dez,6.63,1,Irl,Ids,Oemq,Mbee,Yes,Vegan,Not Available,False,True,True,1,No,Lufthansa,0
11,7704,2023-10-26 22:01:31,2023-09-14 03:02:49,03:02:51,11:07:08,Bfnf,Ellyf,Xwa,Economy,458.52,Extra Baggage,0,Confirmed,Vm,B,Pan,3.13,2,Wwb,Mup,Rkpx,Pqwm,Yes,Vegan,Not Available,False,False,False,2,Yes,Skywest Airlines,6
2,3928,2023-11-09 15:48:56,2023-07-27 05:06:57,22:14:16,07:10:14,Bwaj,Rbspw,Sig,Business,398.45,Extra Baggage,0,Pending,Vp,D,Kek,9.53,1,Fuy,Tdn,Tkdc,Zazq,Yes,Non-Vegetarian,Not Available,True,False,False,2,Yes,Delta Air Lines,2
18,9817,2023-10-05 07:36:15,2023-09-08 02:52:38,13:29:19,07:55:52,Bskc,Bqtzg,Fwy,Business,783.26,No Extras,1369,Cancelled,Os,D,Gqv,6.55,2,Eel,Ojq,Taki,Eyuu,No,Non-Vegetarian,Available,False,False,True,1,No,Emirates,6
7,8617,2023-11-11 23:48:41,2023-03-04 18:13:49,15:25:04,21:06:32,Bwfi,Ugwlw,Miz,Economy,135.78,No Extras,3731,Cancelled,Km,A,Vqk,4.07,0,Cqp,Zpr,Vuvh,Nchd,Yes,No Meal,Available,False,True,True,1,Yes,Spirit Airlines,6
12,8614,2023-07-18 07:27:54,2023-10-04 02:50:51,17:54:41,12:54:13,Byid,Kqkhf,Yjf,Economy,792.06,No Extras,1021,Confirmed,Ct,D,Djv,11.08,2,Gbx,Asn,Vvbo,Zttr,Yes,No Meal,Available,False,False,True,1,No,Air Canada,4
2,4715,2023-05-07 14:45:24,2023-03-16 21:49:02,17:38:06,11:02:04,Bcts,Foztl,Nqd,Business,725.45,No Extras,1121,Confirmed,Lf,D,Xxx,3.44,2,Kri,Dek,Qsmc,Hmac,No,Vegan,Not Available,False,False,False,2,No,Delta Air Lines,6
18,5274,2023-11-17 06:02:54,2023-09-12 14:47:15,18:00:40,13:29:36,Bwks,Imooz,Onx,Economy,367.48,Extra Baggage,0,Pending,Cf,C,Tkt,3.66,0,Aoe,Ytd,Osfu,Wmdm,No,Non-Vegetarian,Not Available,False,False,True,1,Yes,Emirates,6
6,9586,2023-01-04 16:55:09,2023-06-20 12:55:21,22:00:08,08:08:37,Bqhf,Mikvk,Mea,First,646.11,Extra Baggage,0,Cancelled,Wv,A,Nde,11.35,1,Wse,Vvr,Jjzy,Ojci,Yes,Non-Vegetarian,Available,True,True,True,2,Yes,Alaska Airlines,1
10,5971,2023-05-11 04:52:47,2023-02-12 02:29:21,11:56:31,02:49:19,Behh,Iqwyu,Faq,Business,550.3,No Extras,0,Confirmed,Oa,A,Owg,4.08,2,Osl,Xio,Wmcp,Okbf,Yes,Vegetarian,Not Available,False,False,False,0,Yes,Allegiant Air,6
15,9389,2023-04-10 20:33:55,2023-03-08 12:18:08,06:39:55,18:15:42,Bcsp,Fvezy,Nqn,First,252.2,Extra Baggage,0,Pending,La,D,Hhf,9.44,0,Pih,Lhk,Hnfa,Ajdc,Yes,Vegetarian,Available,True,False,True,2,No,Air France,6
5,1968,2023-10-02 16:14:17,2023-07-27 05:34:38,06:47:28,09:53:10,Bjwc,Ucfvq,Pgj,First,908.8,Meal,0,Confirmed,Em,A,Pxx,5.69,1,Fei,Nyl,Iyyo,Bzho,No,Non-Vegetarian,Not Available,False,True,True,2,Yes,Jetblue Airways,2
3,4155,2023-06-15 22:18:12,2023-06-04 19:08:38,08:38:08,07:03:29,Bihh,Kdzlj,Olw,Economy,230.23,No Extras,0,Confirmed,Fx,D,Nuz,8.79,1,Bsk,Uwk,Velz,Iazk,No,Non-Vegetarian,Available,False,True,False,1,No,United Airlines,2
5,5764,2023-12-02 17:55:26,2023-12-03 10:39:42,00:52:57,05:45:05,Byht,Qfrus,Hpf,First,181.15,No Extras,0,Confirmed,Mv,D,Wul,12.0,2,Ioc,Gjo,Ncis,Fosb,Yes,Vegetarian,Available,True,False,True,2,Yes,Jetblue Airways,4
8,3504,2023-11-17 14:28:56,2023-01-27 00:33:31,07:35:47,22:07:30,Bgnv,Vyols,Kzf,Business,439.38,No Extras,3990,Confirmed,Vj,D,Nvq,9.22,0,Vbv,Nbr,Znno,Nlvp,No,Vegan,Not Available,True,False,False,1,No,Frontier Airlines,6
8,8643,2023-06-22 03:12:03,2023-03-12 11:45:43,04:21:24,16:26:41,Bqle,Yerzl,Var,Business,755.85,Meal,0,Pending,Qb,A,Nzk,6.4,1,Wqr,Hig,Kzau,Xvom,Yes,Vegan,Not Available,True,False,False,1,No,Frontier Airlines,2
8,7006,2023-04-21 04:58:28,2023-08-01 10:20:18,06:02:15,15:33:05,Bbyo,Zzojy,Chh,Business,260.3,Meal,0,Pending,Ql,C,Hes,8.5,2,Mwx,Irs,Gefy,Ftfk,No,Vegan,Available,True,True,False,2,No,Frontier Airlines,5
12,8962,2023-03-08 20:06:12,2023-10-19 23:24:17,01:25:00,18:01:38,Bkom,Sifna,Aed,Economy,873.33,Extra Baggage,0,Cancelled,Gj,D,Abq,6.29,1,Ydv,Qae,Spgn,Iuer,Yes,Vegetarian,Not Available,True,True,True,0,No,Air Canada,1
8,8943,2023-02-21 06:46:59,2023-12-17 10:51:43,05:21:08,23:37:47,Bslo,Akcuv,Apf,Business,598.81,Meal,0,Confirmed,Yy,B,Taf,9.55,0,Lyv,Pui,Krct,Crfr,No,Non-Vegetarian,Not Available,True,False,False,1,No,Frontier Airlines,4
11,2269,2023-04-26 02:28:35,2023-06-08 10:24:03,11:51:31,10:22:59,Blwr,Ehvre,Mgl,Economy,230.63,Extra Baggage,0,Pending,Mn,C,Knk,1.41,0,Erh,Ols,Mwov,Mole,No,No Meal,Available,False,False,True,2,Yes,Skywest Airlines,4
14,2364,2023-09-29 20:46:18,2023-04-28 00:07:45,23:06:32,21:40:10,Bwdk,Lwrul,Qqp,Economy,565.59,Extra Baggage,2314,Cancelled,Fb,D,Kkd,5.44,2,Rch,Lfk,Nhbd,Nnsf,No,Vegan,Available,False,True,False,2,No,Lufthansa,6
8,7716,2023-01-31 01:15:00,2023-11-17 22:26:19,21:59:24,11:21:42,Bvoy,Uhioc,Kvn,Economy,270.96,Meal,0,Pending,Gs,C,Xqq,2.02,0,Nfm,Buq,Wzgq,Yytw,Yes,Non-Vegetarian,Not Available,False,False,True,2,No,Frontier Airlines,4
10,1923,2023-01-27 14:52:43,2023-05-25 20:42:25,01:46:47,13:13:55,Bxye,Odpyy,Suk,Economy,242.2,Extra Baggage,0,Cancelled,Lg,A,Pve,4.2,2,Pmw,Tba,Hbkh,Yjzu,Yes,Vegan,Not Available,False,True,True,2,Yes,Allegiant Air,4
7,1470,2023-08-27 18:17:57,2023-05-22 04:05:40,06:40:54,01:01:59,Bety,Srpll,Vsz,Economy,195.72,Meal,2408,Confirmed,Sk,C,Ohy,10.29,2,Pjm,Wvr,Jrxk,Dgcq,Yes,Vegan,Available,True,False,False,0,Yes,Spirit Airlines,6
17,7597,2023-02-03 11:10:55,2023-02-13 13:20:09,11:09:58,12:41:43,Bjxv,Wdosr,Soe,Business,608.93,Meal,0,Pending,Ey,B,Lej,2.48,1,Gfd,Swe,Gdek,Onkq,No,No Meal,Available,True,False,True,0,No,Qantas,0
4,3954,2023-10-27 18:49:42,2023-08-07 02:43:32,07:22:12,05:07:29,Bjvf,Zkxwo,Lmw,Business,59.45,No Extras,0,Pending,Ut,C,Jig,6.01,1,Gug,Iyf,Ddvt,Idce,No,Vegan,Available,False,False,True,2,Yes,Southwest Airlines,2
13,2148,2023-09-01 21:50:38,2023-04-28 21:57:59,12:20:47,23:58:20,Bfwf,Pkkum,Qqk,First,955.28,Extra Baggage,4277,Confirmed,Pi,A,Avs,12.0,2,Whp,Giy,Cski,Gduj,Yes,Non-Vegetarian,Not Available,False,False,False,2,No,British Airways,6
4,4086,2023-03-21 18:38:45,2023-09-28 19:39:04,23:13:31,13:27:09,Bxgr,Goqyx,Izp,First,75.53,Meal,337,Cancelled,Gy,D,Paj,9.92,2,Xwt,Vyk,Mxxo,Miwb,Yes,Vegan,Not Available,True,False,True,0,Yes,Southwest Airlines,4
5,1629,2023-09-02 00:21:36,2023-03-08 22:21:37,07:59:01,12:12:19,Bzdn,Mdald,Hhv,First,933.68,Extra Baggage,0,Pending,Vr,D,Izw,5.86,0,Bpr,Hzc,Hlir,Cygr,Yes,Vegetarian,Available,False,False,True,1,No,Jetblue Airways,6
4,8407,2023-11-16 20:47:58,2023-06-09 16:18:24,02:37:29,03:41:41,Bkgr,Afxku,Jgf,Business,365.29,Meal,0,Confirmed,Hx,D,Wme,4.12,2,Ldp,Swf,Sjzf,Gwku,Yes,No Meal,Not Available,True,False,False,1,Yes,Southwest Airlines,6
18,1774,2023-09-02 06:48:17,2023-04-16 07:14:58,05:59:17,14:58:17,Btbb,Yzrrt,Smw,Business,591.54,No Extras,0,Confirmed,Pe,D,Chz,7.44,0,Axw,Nlr,Pzpk,Pyvn,Yes,Non-Vegetarian,Available,False,True,False,1,No,Emirates,6
